Date,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,Year,Month,Day
12-02-2025,Tripura,176,Moderate,73.3,128.9,30.7,9.2,0.99,55.7,2025,February,12
12-02-2025,Uttar Pradesh,176,Moderate,71.2,124.9,26.6,9.3,0.93,51.1,2025,February,12
12-02-2025,Uttarakhand,142,Moderate,57.5,96,21.9,7.7,0.8,63.2,2025,February,12
12-02-2025,West Bengal,96,Satisfactory,40.2,61.1,14,4.4,0.61,67.1,2025,February,12
13-02-2025,Andhra Pradesh,159,Moderate,64.1,121.2,23,8.4,0.81,58.5,2025,February,13
13-02-2025,Arunachal Pradesh,120,Moderate,48.4,77.4,20.6,6.5,0.61,64.9,2025,February,13
13-02-2025,Assam,183,Moderate,81,135.3,27.5,9.3,1.06,57.3,2025,February,13
13-02-2025,Bihar,161,Moderate,71.5,125.3,26,8,0.99,61.2,2025,February,13
13-02-2025,Chhattisgarh,132,Moderate,56.3,90.2,22.8,6.9,0.78,57.1,2025,February,13
13-02-2025,Goa,130,Moderate,50.8,89.1,23,5.5,0.68,57.9,2025,February,13
13-02-2025,Gujarat,127,Moderate,49.4,90.3,18.3,5.6,0.77,55.4,2025,February,13
13-02-2025,Haryana,126,Moderate,58,88.1,19.4,5.6,0.7,63.1,2025,February,13
13-02-2025,Himachal Pradesh,196,Moderate,84,149.8,31.1,10.2,0.99,53.9,2025,February,13
13-02-2025,Jharkhand,167,Moderate,70.3,113.1,27.2,7.5,0.88,59.5,2025,February,13
13-02-2025,Karnataka,106,Moderate,39.3,79,17.9,4.8,0.66,59.8,2025,February,13
13-02-2025,Kerala,182,Moderate,78.9,141,26.9,8.9,0.91,53.5,2025,February,13
13-02-2025,Madhya Pradesh,123,Moderate,47.3,91.4,22.2,5.4,0.64,59.8,2025,February,13
13-02-2025,Maharashtra,184,Moderate,73.9,129.1,28.6,8.5,0.98,53.3,2025,February,13
13-02-2025,Manipur,180,Moderate,73.8,120,31.1,9.8,1.06,56.8,2025,February,13
13-02-2025,Meghalaya,146,Moderate,59.3,95.2,26.2,7.8,0.9,54.4,2025,February,13
13-02-2025,Mizoram,166,Moderate,68.7,117.6,27,8.9,0.93,56.3,2025,February,13
13-02-2025,Nagaland,188,Moderate,79.7,128.3,29.1,8.8,1.14,57.4,2025,February,13
13-02-2025,Odisha,171,Moderate,74.5,115.2,26.9,7.7,0.87,61.3,2025,February,13
13-02-2025,Punjab,164,Moderate,67.2,121.1,23.5,7.2,0.97,59.9,2025,February,13
13-02-2025,Rajasthan,129,Moderate,56.2,97.1,19.6,6.2,0.73,60,2025,February,13
13-02-2025,Sikkim,162,Moderate,69.8,107.2,23.2,7.7,0.81,58.3,2025,February,13
13-02-2025,Tamil Nadu,152,Moderate,65.6,119.4,26.7,7.5,0.77,58.3,2025,February,13
13-02-2025,Telangana,124,Moderate,50.9,87.3,22.4,5.7,0.78,55.7,2025,February,13
13-02-2025,Tripura,187,Moderate,81.3,136,30.4,8.8,1.09,53.6,2025,February,13
13-02-2025,Uttar Pradesh,169,Moderate,69,130.5,29.1,8.1,0.9,60.9,2025,February,13
13-02-2025,Uttarakhand,137,Moderate,62.6,91.7,23,7.4,0.69,59.6,2025,February,13
13-02-2025,West Bengal,97,Satisfactory,36.4,70.2,15.4,5.1,0.6,58.4,2025,February,13
14-02-2025,Andhra Pradesh,142,Moderate,56.6,101.2,21.8,6.9,0.75,59,2025,February,14
14-02-2025,Arunachal Pradesh,128,Moderate,55,86.1,21.4,6.8,0.79,60.2,2025,February,14
14-02-2025,Assam,153,Moderate,66.3,107.7,24,7,0.79,61.5,2025,February,14
14-02-2025,Bihar,136,Moderate,51.6,89.8,20,7.6,0.66,57.9,2025,February,14
14-02-2025,Chhattisgarh,160,Moderate,68.6,119.5,23,7.1,0.85,54.5,2025,February,14
14-02-2025,Goa,113,Moderate,47.9,79.8,19.1,6.5,0.68,59.4,2025,February,14
14-02-2025,Gujarat,117,Moderate,48.6,80.1,18.1,6.8,0.65,63.9,2025,February,14
14-02-2025,Haryana,120,Moderate,53.7,81,18.5,6.4,0.57,56.3,2025,February,14
14-02-2025,Himachal Pradesh,211,Poor,93.4,147.6,31,9.7,1.16,49.7,2025,February,14
14-02-2025,Jharkhand,177,Moderate,74.4,118.4,29.3,8,0.97,59.6,2025,February,14
14-02-2025,Karnataka,117,Moderate,51.2,88.7,17,5.5,0.66,60.3,2025,February,14
14-02-2025,Kerala,166,Moderate,72.5,111.3,24.2,7.6,0.96,57.5,2025,February,14
14-02-2025,Madhya Pradesh,130,Moderate,59.5,92.2,18.6,5.8,0.72,63,2025,February,14
14-02-2025,Maharashtra,160,Moderate,61.6,114.5,25.5,8.2,0.97,57.3,2025,February,14
14-02-2025,Manipur,204,Poor,90.6,139.4,33.5,9.3,1.1,52.4,2025,February,14
14-02-2025,Meghalaya,121,Moderate,56.4,87.1,17.9,6.7,0.66,57.3,2025,February,14
14-02-2025,Mizoram,142,Moderate,59.5,110.9,20.9,6.9,0.82,61.4,2025,February,14
14-02-2025,Nagaland,166,Moderate,74.8,114.9,28.5,7.5,0.87,59,2025,February,14
14-02-2025,Odisha,166,Moderate,72.9,112.3,24.6,8.4,0.99,60.7,2025,February,14
14-02-2025,Punjab,175,Moderate,68,116.3,30.7,8.2,0.96,51.2,2025,February,14
14-02-2025,Rajasthan,137,Moderate,60.1,108,21.3,5.9,0.7,54.9,2025,February,14
14-02-2025,Sikkim,180,Moderate,77.2,131.8,27.5,9.7,1.04,53.6,2025,February,14
14-02-2025,Tamil Nadu,174,Moderate,75.1,131.6,26.9,7.8,0.94,55.4,2025,February,14
14-02-2025,Telangana,161,Moderate,62.4,114.9,27.3,7.4,0.91,57.4,2025,February,14
14-02-2025,Tripura,189,Moderate,77.4,144.8,32.8,8.5,1.02,56.6,2025,February,14
14-02-2025,Uttar Pradesh,199,Moderate,89.5,142.6,34.2,10.8,1.04,59,2025,February,14
14-02-2025,Uttarakhand,118,Moderate,46.6,87.5,16.2,6.5,0.65,64.4,2025,February,14
14-02-2025,West Bengal,111,Moderate,47.8,85.1,19.9,4.9,0.53,62.1,2025,February,14
15-02-2025,Andhra Pradesh,182,Moderate,78.5,139.4,31.7,9.8,1.11,51.8,2025,February,15
15-02-2025,Arunachal Pradesh,97,Satisfactory,39.8,63,16.3,5.4,0.61,59.9,2025,February,15
15-02-2025,Assam,174,Moderate,74.7,117,28.7,9.7,1.04,57.4,2025,February,15
15-02-2025,Bihar,128,Moderate,56.2,94.2,22.2,7,0.68,60.3,2025,February,15
15-02-2025,Chhattisgarh,145,Moderate,59.4,109.5,23.5,8.1,0.83,57.1,2025,February,15
15-02-2025,Goa,116,Moderate,50.5,87.2,18.1,6,0.64,64.2,2025,February,15
15-02-2025,Gujarat,109,Moderate,44.4,81.6,18.4,5.6,0.51,62.8,2025,February,15
15-02-2025,Haryana,111,Moderate,44.2,81.1,17,6.2,0.68,61.5,2025,February,15
15-02-2025,Himachal Pradesh,163,Moderate,71.3,115.3,28.8,8,0.94,59.3,2025,February,15
15-02-2025,Jharkhand,198,Moderate,88,141.9,31.3,10.7,1.06,54.6,2025,February,15
15-02-2025,Karnataka,148,Moderate,65.9,112.3,23.4,7.4,0.89,58.7,2025,February,15
15-02-2025,Kerala,200,Moderate,78.5,146.4,32.7,9.6,1.11,56.3,2025,February,15
15-02-2025,Madhya Pradesh,109,Moderate,40.3,79.1,15.5,4.8,0.56,56.7,2025,February,15
15-02-2025,Maharashtra,174,Moderate,77.5,120.1,27.8,9.2,0.98,53.6,2025,February,15
15-02-2025,Manipur,178,Moderate,79.6,123.5,25.7,9.2,0.97,57.3,2025,February,15
15-02-2025,Meghalaya,113,Moderate,48.5,85.5,15.3,5.3,0.6,61.8,2025,February,15
15-02-2025,Mizoram,172,Moderate,69.3,125.8,28.6,8.7,0.92,53,2025,February,15
15-02-2025,Nagaland,167,Moderate,73.1,111.2,28.8,8.8,0.92,52.5,2025,February,15
15-02-2025,Odisha,161,Moderate,64.5,109.4,24.7,7.9,0.98,52.4,2025,February,15
15-02-2025,Punjab,194,Moderate,81.9,147.5,33.6,10.7,1.07,50.5,2025,February,15
15-02-2025,Rajasthan,136,Moderate,58.4,100.5,22.8,6.4,0.71,57,2025,February,15
15-02-2025,Sikkim,151,Moderate,63.8,104.8,22.6,8,0.88,53.5,2025,February,15
15-02-2025,Tamil Nadu,156,Moderate,60.4,120.7,26.2,8.5,0.88,54.8,2025,February,15
15-02-2025,Telangana,118,Moderate,44,89.3,19,5.6,0.57,61,2025,February,15
15-02-2025,Tripura,186,Moderate,76.6,132.3,27.8,8.6,1.07,56.4,2025,February,15
15-02-2025,Uttar Pradesh,188,Moderate,75.9,142.3,29.9,9.2,1.07,58.6,2025,February,15
15-02-2025,Uttarakhand,110,Moderate,41.1,75.6,17.5,5.7,0.6,61.3,2025,February,15
15-02-2025,West Bengal,134,Moderate,59.9,102.9,19.2,6.4,0.67,58.1,2025,February,15
16-02-2025,Andhra Pradesh,141,Moderate,56.5,102.5,25.2,6.3,0.76,53.8,2025,February,16
16-02-2025,Arunachal Pradesh,105,Moderate,38.1,79.4,17.7,5.1,0.67,61.5,2025,February,16
16-02-2025,Assam,168,Moderate,71.3,114.5,24,9,0.95,60.2,2025,February,16
16-02-2025,Bihar,158,Moderate,69.7,122.4,22.7,7.5,0.9,61.5,2025,February,16
16-02-2025,Chhattisgarh,127,Moderate,57.9,96.9,20.3,6.3,0.68,57.9,2025,February,16
16-02-2025,Goa,140,Moderate,56.1,91.9,25,7.1,0.82,56,2025,February,16
16-02-2025,Gujarat,131,Moderate,60.7,99.7,19.4,5.9,0.71,56.4,2025,February,16
16-02-2025,Haryana,97,Satisfactory,37.7,62.9,16.4,3.9,0.46,60.1,2025,February,16
16-02-2025,Himachal Pradesh,191,Moderate,76.4,143.7,30.2,8.9,0.97,51.3,2025,February,16
16-02-2025,Jharkhand,176,Moderate,71,136.2,28.4,8.5,0.9,51.9,2025,February,16
16-02-2025,Karnataka,125,Moderate,46.5,85.4,22.5,6.1,0.61,63.2,2025,February,16
16-02-2025,Kerala,179,Moderate,78.2,130,25.9,9.5,1.09,52,2025,February,16
16-02-2025,Madhya Pradesh,129,Moderate,60,89.1,22.2,6.4,0.81,62.7,2025,February,16
16-02-2025,Maharashtra,188,Moderate,81.5,142.5,32.1,10.3,0.98,56.9,2025,February,16
16-02-2025,Manipur,175,Moderate,70.1,118.3,28.5,8.7,0.91,52,2025,February,16
16-02-2025,Meghalaya,124,Moderate,54.2,99,18.3,7.1,0.68,55.2,2025,February,16
16-02-2025,Mizoram,179,Moderate,81.1,129,26.4,9.3,0.91,52.2,2025,February,16
16-02-2025,Nagaland,190,Moderate,79.4,135,29.3,9.7,0.99,51.1,2025,February,16
16-02-2025,Odisha,170,Moderate,68.1,123.9,26.6,7.9,0.93,52.9,2025,February,16
16-02-2025,Punjab,170,Moderate,71.7,115.7,28.6,7.9,0.88,60.8,2025,February,16
16-02-2025,Rajasthan,95,Satisfactory,44.2,65.8,16.8,4.3,0.51,62.6,2025,February,16
16-02-2025,Sikkim,158,Moderate,70.8,111,22.4,7.5,0.86,57.8,2025,February,16
16-02-2025,Tamil Nadu,161,Moderate,66,114.1,26.7,8.9,0.88,55.7,2025,February,16
16-02-2025,Telangana,133,Moderate,55.4,94.3,23.4,6,0.78,59.1,2025,February,16
16-02-2025,Tripura,150,Moderate,57.7,99.8,21.9,6.7,0.89,55.3,2025,February,16
16-02-2025,Uttar Pradesh,193,Moderate,81.1,132,33.6,10.3,1.16,54.1,2025,February,16
16-02-2025,Uttarakhand,131,Moderate,54.6,91.9,23.2,6.6,0.67,56.7,2025,February,16
16-02-2025,West Bengal,127,Moderate,47.8,95.3,19.1,6.7,0.78,59.1,2025,February,16
17-02-2025,Andhra Pradesh,160,Moderate,68.5,124.3,25.7,8.7,0.93,61.8,2025,February,17
17-02-2025,Arunachal Pradesh,123,Moderate,50,96.6,17.6,5.9,0.65,63.3,2025,February,17
17-02-2025,Assam,191,Moderate,75.1,138.9,27.9,10.2,1.1,52.7,2025,February,17
17-02-2025,Bihar,131,Moderate,50.7,100.3,21.8,7.2,0.65,63.3,2025,February,17
17-02-2025,Chhattisgarh,145,Moderate,56.3,108.2,20.3,8.2,0.77,56.5,2025,February,17
17-02-2025,Goa,111,Moderate,44.9,76.7,16.8,4.7,0.6,59.2,2025,February,17
17-02-2025,Gujarat,132,Moderate,56.9,92,20.3,7.3,0.78,64.1,2025,February,17
17-02-2025,Haryana,123,Moderate,52.1,82.1,16.9,7.1,0.72,63.6,2025,February,17
17-02-2025,Himachal Pradesh,194,Moderate,84.1,134.1,34,9.6,1.08,50.8,2025,February,17
17-02-2025,Jharkhand,207,Poor,81.9,149.9,30.6,10.8,1.1,56.2,2025,February,17
17-02-2025,Karnataka,119,Moderate,51.7,83.9,19.7,6.5,0.63,59.4,2025,February,17
17-02-2025,Kerala,184,Moderate,76.7,138.4,27.4,8.8,0.99,51.6,2025,February,17
17-02-2025,Madhya Pradesh,134,Moderate,56.1,105.1,23.8,5.9,0.73,54.3,2025,February,17
17-02-2025,Maharashtra,163,Moderate,66.1,115.2,28.5,7.7,0.94,57.6,2025,February,17
17-02-2025,Manipur,155,Moderate,61.7,117.4,25.3,7.9,0.78,53.6,2025,February,17
17-02-2025,Meghalaya,134,Moderate,61.9,86.6,20.2,7.6,0.68,55.4,2025,February,17
17-02-2025,Mizoram,184,Moderate,81,140.5,28.8,8.9,0.95,53,2025,February,17
17-02-2025,Nagaland,179,Moderate,79.2,128.5,26.4,9.3,0.98,53.9,2025,February,17
17-02-2025,Odisha,153,Moderate,61.1,112.9,25.5,8.1,0.93,53.9,2025,February,17
17-02-2025,Punjab,184,Moderate,71.3,129.9,27.4,10,1.07,52.1,2025,February,17
17-02-2025,Rajasthan,135,Moderate,56.2,91,21.3,6.4,0.73,58.3,2025,February,17
17-02-2025,Sikkim,145,Moderate,59.7,113.6,22.3,8,0.71,56.2,2025,February,17
17-02-2025,Tamil Nadu,153,Moderate,63.6,119.3,27,8,0.86,53.2,2025,February,17
17-02-2025,Telangana,123,Moderate,49,87.8,22,5.3,0.76,64.2,2025,February,17
17-02-2025,Tripura,166,Moderate,70.1,118.4,25,8.9,0.86,56,2025,February,17
17-02-2025,Uttar Pradesh,198,Moderate,88.2,146.4,28.7,10.3,1.1,51.8,2025,February,17
17-02-2025,Uttarakhand,111,Moderate,50.1,71.7,19.1,5.3,0.56,64,2025,February,17
17-02-2025,West Bengal,113,Moderate,45.1,75.5,19.7,4.7,0.57,61.1,2025,February,17
18-02-2025,Andhra Pradesh,154,Moderate,59.5,114.8,23.1,8.1,0.78,57,2025,February,18
18-02-2025,Arunachal Pradesh,93,Satisfactory,43.9,68.7,16,5.6,0.48,60,2025,February,18
18-02-2025,Assam,157,Moderate,68.1,107.1,22.9,8.6,0.92,59.3,2025,February,18
18-02-2025,Bihar,117,Moderate,48.9,90.6,21.4,5.7,0.67,55.7,2025,February,18
18-02-2025,Chhattisgarh,121,Moderate,48.3,90,20.1,5.9,0.67,65.2,2025,February,18
18-02-2025,Goa,155,Moderate,68.9,103.7,27.4,6.8,0.81,56.8,2025,February,18
18-02-2025,Gujarat,137,Moderate,55.9,89.6,19,6.3,0.69,54.5,2025,February,18
18-02-2025,Haryana,99,Satisfactory,38.8,66.6,18.3,4.1,0.51,66.9,2025,February,18
18-02-2025,Himachal Pradesh,166,Moderate,74.7,118.3,25.2,8,0.95,60.4,2025,February,18
18-02-2025,Jharkhand,203,Poor,83.4,155.5,30.8,10.9,1.04,50.5,2025,February,18
18-02-2025,Karnataka,152,Moderate,62.1,116.9,24.3,8.1,0.89,61.3,2025,February,18
18-02-2025,Kerala,150,Moderate,66.4,116.3,22.1,8,0.79,53.3,2025,February,18
18-02-2025,Madhya Pradesh,91,Satisfactory,33.1,74.7,13.7,4.5,0.43,65.9,2025,February,18
18-02-2025,Maharashtra,153,Moderate,61.6,119.1,25.6,8.5,0.77,54,2025,February,18
18-02-2025,Manipur,171,Moderate,70.7,116.2,26.7,9.2,0.96,59.7,2025,February,18
18-02-2025,Meghalaya,137,Moderate,58.8,90.7,19.2,6.9,0.76,61.8,2025,February,18
18-02-2025,Mizoram,188,Moderate,74.4,135.9,32.4,9.2,0.96,51.7,2025,February,18
18-02-2025,Nagaland,164,Moderate,69.5,122.9,23.6,8,0.95,51.9,2025,February,18
18-02-2025,Odisha,165,Moderate,70.2,116.8,26.4,9,1,56.2,2025,February,18
18-02-2025,Punjab,162,Moderate,64.4,122.9,26.7,7.3,0.83,56.6,2025,February,18
18-02-2025,Rajasthan,120,Moderate,55.5,84.1,19.2,5.8,0.66,60.4,2025,February,18
18-02-2025,Sikkim,187,Moderate,80.7,140.7,29.6,8.6,1.13,56.4,2025,February,18
18-02-2025,Tamil Nadu,134,Moderate,56.2,91.8,20.7,7.1,0.78,63.3,2025,February,18
18-02-2025,Telangana,123,Moderate,55.5,79.9,19.5,6.1,0.76,59,2025,February,18
18-02-2025,Tripura,195,Moderate,83.4,135.5,30.8,9.6,1.04,51.1,2025,February,18
18-02-2025,Uttar Pradesh,181,Moderate,74.7,133.9,26.9,8.7,0.92,51.2,2025,February,18
18-02-2025,Uttarakhand,122,Moderate,48,94.5,21.7,5.5,0.76,55.7,2025,February,18
18-02-2025,West Bengal,96,Satisfactory,40.2,65.2,12.5,5.8,0.6,66.1,2025,February,18
19-02-2025,Andhra Pradesh,189,Moderate,82.5,134.9,29.2,9.8,0.95,57.6,2025,February,19
19-02-2025,Arunachal Pradesh,127,Moderate,54.9,92.7,19.5,6.2,0.69,57.3,2025,February,19
19-02-2025,Assam,185,Moderate,72.4,125.6,31.4,8.5,0.99,56.5,2025,February,19
19-02-2025,Bihar,120,Moderate,49.6,84.4,17.3,5.6,0.59,60.4,2025,February,19
19-02-2025,Chhattisgarh,115,Moderate,53.2,85.2,17.5,6.4,0.66,64.1,2025,February,19
19-02-2025,Goa,108,Moderate,46,69.3,15.8,4.9,0.68,59.6,2025,February,19
19-02-2025,Gujarat,104,Moderate,46.3,79.5,15.2,5.3,0.55,65.2,2025,February,19
19-02-2025,Haryana,108,Moderate,42.6,79.4,16.4,6.4,0.61,57.3,2025,February,19
19-02-2025,Himachal Pradesh,178,Moderate,73,125.1,30.6,9.5,1.01,55.3,2025,February,19
19-02-2025,Jharkhand,199,Moderate,88.1,149.6,31.5,10.8,1.05,58.9,2025,February,19
19-02-2025,Karnataka,155,Moderate,62.4,119.5,23.2,7.9,0.96,60.7,2025,February,19
19-02-2025,Kerala,165,Moderate,73.9,115.2,28.3,7.4,0.92,54.5,2025,February,19
19-02-2025,Madhya Pradesh,129,Moderate,55.2,83.7,17.9,6.1,0.7,63,2025,February,19
19-02-2025,Maharashtra,185,Moderate,74.8,142.6,27.2,8.8,0.98,51.8,2025,February,19
19-02-2025,Manipur,201,Poor,89.5,150.9,34.7,9.6,1.12,49.7,2025,February,19
19-02-2025,Meghalaya,133,Moderate,55.3,104.8,18.7,7.2,0.64,63.3,2025,February,19
19-02-2025,Mizoram,145,Moderate,56.5,107.7,24,6.9,0.74,60.3,2025,February,19
19-02-2025,Nagaland,185,Moderate,81.6,127.4,27.5,9.1,1.07,50.8,2025,February,19
19-02-2025,Odisha,172,Moderate,73.2,126,28.9,8.3,1.04,59.1,2025,February,19
19-02-2025,Punjab,197,Moderate,77.9,134.1,30,10.2,1.1,57.9,2025,February,19
19-02-2025,Rajasthan,128,Moderate,48.9,96.4,21.1,5.4,0.71,56.4,2025,February,19
19-02-2025,Sikkim,182,Moderate,74.1,129,30.4,8.9,1,54.3,2025,February,19
19-02-2025,Tamil Nadu,164,Moderate,64.4,120.3,26.7,7.9,0.89,54.6,2025,February,19
19-02-2025,Telangana,123,Moderate,54.6,85,21,6.5,0.68,61.5,2025,February,19
19-02-2025,Tripura,193,Moderate,78.6,135.7,28.2,9,1.06,58.3,2025,February,19
19-02-2025,Uttar Pradesh,205,Poor,92,143.6,34.3,10.1,1.12,51.6,2025,February,19
19-02-2025,Uttarakhand,117,Moderate,49.4,87.6,17,6.4,0.68,62,2025,February,19
19-02-2025,West Bengal,98,Satisfactory,40.1,68.7,18.6,4,0.61,62.3,2025,February,19
20-02-2025,Andhra Pradesh,147,Moderate,58.7,96.1,21.6,7.4,0.75,61.6,2025,February,20
20-02-2025,Arunachal Pradesh,133,Moderate,52.6,102.5,23.9,6.7,0.78,62.8,2025,February,20
20-02-2025,Assam,150,Moderate,59.1,106.2,25.1,6.8,0.81,57,2025,February,20
20-02-2025,Bihar,120,Moderate,53.5,95.9,16.5,5.6,0.72,58.2,2025,February,20
20-02-2025,Chhattisgarh,134,Moderate,59.5,90.9,20.9,7.5,0.8,62.2,2025,February,20
20-02-2025,Goa,117,Moderate,46.9,76.6,18.9,5.9,0.64,57.8,2025,February,20
20-02-2025,Gujarat,127,Moderate,48.1,93.9,19.1,5.5,0.79,55,2025,February,20
20-02-2025,Haryana,103,Moderate,43.1,80.3,14.5,6.1,0.54,57.6,2025,February,20
20-02-2025,Himachal Pradesh,167,Moderate,70.1,110.4,24.2,8.4,0.98,57.2,2025,February,20
20-02-2025,Jharkhand,192,Moderate,85.9,146,33,8.6,0.99,51.8,2025,February,20
20-02-2025,Karnataka,112,Moderate,43.6,73.5,19.6,5.1,0.58,64.9,2025,February,20
20-02-2025,Kerala,196,Moderate,86.2,136.1,34.2,10.6,1.12,51.2,2025,February,20
20-02-2025,Madhya Pradesh,134,Moderate,53.7,94.3,20.6,7.3,0.83,57.5,2025,February,20
20-02-2025,Maharashtra,191,Moderate,82.7,132.9,31.2,8.6,1.02,57.2,2025,February,20
20-02-2025,Manipur,180,Moderate,79.6,123.3,28.1,8.6,1.08,55.7,2025,February,20
20-02-2025,Meghalaya,119,Moderate,51.8,87.3,21.3,5,0.67,59.9,2025,February,20
20-02-2025,Mizoram,180,Moderate,72.4,134.1,26.3,8.7,1.09,58.9,2025,February,20
20-02-2025,Nagaland,187,Moderate,79.6,144,27.2,9.8,1.11,55.6,2025,February,20
20-02-2025,Odisha,165,Moderate,73.4,127.7,28.8,8.4,0.83,52.4,2025,February,20
20-02-2025,Punjab,159,Moderate,71.4,114.9,23,8.4,0.95,55.2,2025,February,20
20-02-2025,Rajasthan,115,Moderate,42.5,84,17.4,5.7,0.59,62.1,2025,February,20
20-02-2025,Sikkim,174,Moderate,76.5,131.8,24.9,8.2,0.99,57.2,2025,February,20
20-02-2025,Tamil Nadu,147,Moderate,65.7,103.6,22,8.1,0.87,59.1,2025,February,20
20-02-2025,Telangana,138,Moderate,57.1,101.9,22.6,7.6,0.73,57.7,2025,February,20
20-02-2025,Tripura,152,Moderate,60.4,113.1,24.8,7.8,0.82,58.4,2025,February,20
20-02-2025,Uttar Pradesh,195,Moderate,85.7,134.1,29.1,10.1,1.02,56,2025,February,20
20-02-2025,Uttarakhand,138,Moderate,52.9,98.8,22.6,6.4,0.81,58.7,2025,February,20
20-02-2025,West Bengal,131,Moderate,58.3,95.8,20.8,6.3,0.78,56.6,2025,February,20
21-02-2025,Andhra Pradesh,150,Moderate,61.4,103.4,26.8,7,0.77,57.3,2025,February,21
21-02-2025,Arunachal Pradesh,121,Moderate,48,90.5,20.1,6.2,0.66,57.1,2025,February,21
21-02-2025,Assam,175,Moderate,70.3,132.7,25.3,8.5,0.98,56.3,2025,February,21
21-02-2025,Bihar,161,Moderate,67.8,122.8,24.3,8.3,0.93,60.8,2025,February,21
21-02-2025,Chhattisgarh,148,Moderate,58.4,102.5,23.8,7.9,0.84,58.7,2025,February,21
21-02-2025,Goa,138,Moderate,54,107.4,23.3,7.1,0.74,54.1,2025,February,21
21-02-2025,Gujarat,151,Moderate,57.7,106.3,23,7,0.81,55.3,2025,February,21
21-02-2025,Haryana,127,Moderate,53.5,95.7,20.2,5.6,0.74,55.3,2025,February,21
21-02-2025,Himachal Pradesh,213,Poor,90.9,150,32.1,10.9,1.13,57.4,2025,February,21
21-02-2025,Jharkhand,185,Moderate,79.9,130.4,28.9,8.6,1.11,57.5,2025,February,21
21-02-2025,Karnataka,142,Moderate,58.6,112.2,22.3,6.9,0.77,58.8,2025,February,21
21-02-2025,Kerala,157,Moderate,60.9,119.1,24.4,8,0.85,57.3,2025,February,21
21-02-2025,Madhya Pradesh,120,Moderate,51.1,83.2,20.6,5,0.57,61,2025,February,21
21-02-2025,Maharashtra,186,Moderate,74.2,132.7,31.2,9.7,1.07,51.3,2025,February,21
21-02-2025,Manipur,164,Moderate,64.8,125.4,27.5,9.1,0.86,60.8,2025,February,21
21-02-2025,Meghalaya,112,Moderate,52,71.5,19.8,5,0.62,60.4,2025,February,21
21-02-2025,Mizoram,180,Moderate,80.5,126,30.9,8.4,0.98,56,2025,February,21
21-02-2025,Nagaland,175,Moderate,71,122.8,30.8,8.3,1.05,61,2025,February,21
21-02-2025,Odisha,179,Moderate,77.9,130.4,26.8,8.7,1.05,58.8,2025,February,21
21-02-2025,Punjab,194,Moderate,82.4,148.1,31.4,8.9,1.17,55.3,2025,February,21
21-02-2025,Rajasthan,111,Moderate,41.9,73.2,16.6,6.2,0.65,62.9,2025,February,21
21-02-2025,Sikkim,183,Moderate,79,131.1,28.8,9.9,1,56.5,2025,February,21
21-02-2025,Tamil Nadu,146,Moderate,62.4,95.8,24.7,7.4,0.77,54.6,2025,February,21
21-02-2025,Telangana,149,Moderate,64.5,98.8,25.6,6.8,0.84,62.5,2025,February,21
21-02-2025,Tripura,155,Moderate,64,118.6,22,7.7,0.92,53,2025,February,21
21-02-2025,Uttar Pradesh,162,Moderate,68.5,117,25.5,8.6,0.83,59.8,2025,February,21
21-02-2025,Uttarakhand,111,Moderate,44.3,89.3,15.8,4.9,0.65,58.7,2025,February,21
21-02-2025,West Bengal,103,Moderate,43.4,74.1,14.9,5.1,0.58,60.8,2025,February,21
22-02-2025,Andhra Pradesh,151,Moderate,58.8,114.1,21.3,8.3,0.93,58.2,2025,February,22
22-02-2025,Arunachal Pradesh,104,Moderate,40.3,68.6,15.3,4.4,0.52,59.8,2025,February,22
22-02-2025,Assam,163,Moderate,66.7,113.7,24.8,9.1,0.99,57.1,2025,February,22
22-02-2025,Bihar,146,Moderate,62.2,95.5,20.8,7.5,0.87,57.8,2025,February,22
22-02-2025,Chhattisgarh,116,Moderate,47.8,77,18.4,4.9,0.6,63.6,2025,February,22
22-02-2025,Goa,122,Moderate,54.8,79.3,19.2,5.9,0.72,55.8,2025,February,22
22-02-2025,Gujarat,141,Moderate,63.9,100.5,23.1,6.3,0.82,60.4,2025,February,22
22-02-2025,Haryana,87,Satisfactory,37.9,67.1,13.1,4.3,0.47,58.5,2025,February,22
22-02-2025,Himachal Pradesh,213,Poor,89.4,149.9,33.7,10,1.16,50.8,2025,February,22
22-02-2025,Jharkhand,214,Poor,90.3,155.2,33.2,10.3,1.21,52,2025,February,22
22-02-2025,Karnataka,141,Moderate,54.5,110.4,21.8,6.5,0.74,56.3,2025,February,22
22-02-2025,Kerala,175,Moderate,69.3,118,31,7.9,0.95,58.1,2025,February,22
22-02-2025,Madhya Pradesh,114,Moderate,49.7,87.1,16.8,5.5,0.7,60.6,2025,February,22
22-02-2025,Maharashtra,193,Moderate,81.5,133.7,29.5,10.6,1.07,55.4,2025,February,22
22-02-2025,Manipur,177,Moderate,74.8,120.3,30.7,9.2,0.98,52.6,2025,February,22
22-02-2025,Meghalaya,144,Moderate,57.3,97.2,23.4,8.2,0.75,53.8,2025,February,22
22-02-2025,Mizoram,179,Moderate,71.6,124.2,26.2,8.2,0.97,55.2,2025,February,22
22-02-2025,Nagaland,168,Moderate,73.7,130.4,24.9,8.5,1.02,54.1,2025,February,22
